city_name,latitude,longitude,capital,population,country_id
San julian,-16.9064,-62.6169,0,20687,22
Huanuni,-18.29,-66.8383,0,20336,22
Capinota,-17.715,-66.2636,0,19477,22
Rurrenabaque,-14.4422,-67.5283,0,19195,22
Achocalla,-16.5833,-68.1667,0,18442,22
Ascencion de guarayos,-15.8922,-63.1881,0,18816,22
Mineros,-17.1178,-63.2331,0,18340,22
San jose de chiquitos,-17.85,-60.75,0,16942,22
Vallegrande,-18.4833,-64.1,0,16837,22
Mapiri,-15.25,-68.1667,0,16520,22
Portachuelo,-17.3572,-63.3906,0,16408,22
Comarapa,-17.9158,-64.53,0,15919,22
Punata,-17.55,-65.8333,0,14742,22
Villa yapacani,-17.4028,-63.885,0,14589,22
Ascension,-15.6996,-63.08,0,14429,22
Vinto,-17.3833,-66.3,0,14180,22
Chulumani,-16.4102,-67.5255,0,13204,22
Santa ana de yacuma,-13.7444,-65.4269,0,12783,22
Challapata,-18.9,-66.7667,0,12684,22
Puerto suarez,-18.9667,-57.7981,0,11564,22
Corocoro,-17.1667,-68.45,0,10647,22
Torotoro,-18.1342,-65.7633,0,10535,22
Puerto quijarro,-17.7796,-57.77,0,10392,22
Robore,-18.3333,-59.75,0,10098,22
San ignacio de moxo,-14.9961,-65.64,0,10054,22
Pailon,-17.6594,-62.7197,0,9850,22
Achacachi,-16.0444,-68.685,0,8857,22
Reyes,-14.2958,-67.3353,0,8824,22
Aiquile,-18.1667,-65.1667,0,7381,22
Charagua,-19.7906,-63.1978,0,6780,22
Cliza,-17.6,-65.9333,0,6534,22
San ramon,-13.2672,-64.6172,0,6490,22
San carlos,-17.4044,-63.7325,0,6353,22
Uncia,-18.4681,-66.5647,0,5709,22
Camargo,-20.6403,-65.2103,0,4502,22
Samaipata,-18.1794,-63.8756,0,4398,22
Magdalena,-13.2606,-64.0528,0,4379,22
Apolo,-14.72,-68.5039,0,4189,22
Sicasica,-17.3333,-67.7333,0,3831,22
Padilla,-19.3,-64.3,0,3697,22
Tarabuco,-19.1667,-64.9167,0,2442,22
Baures,-13.6556,-63.6958,0,2422,22
Coroico,-16.1833,-67.7333,0,2319,22
Sorata,-15.7733,-68.6481,0,2217,22
Cuevo,-20.45,-63.5167,0,1637,22
Santa cruz de la sierra,-17.752,-63.2279,0,\N,22
Puerto america,-11.55,-68.0667,0,10000,22
San matias,-16.3611,-58.4053,0,6352,22
San javier,-16.2748,-62.5072,0,6048,22
Betanzos,-19.5533,-65.4536,0,4847,22
Quime,-16.9817,-67.2167,0,4045,22
San lorenzo,-21.4167,-64.7494,0,3000,22
Entre rios,-21.5264,-64.1733,0,2800,22
Villa martin colchak,-20.7406,-67.6606,0,1221,22
Puerto acosta,-15.5333,-69.25,0,1123,22
Charana,-17.6,-69.45,0,817,22
Sabaya,-19.0147,-68.3708,0,573,22
Llica,-19.85,-68.25,0,553,22
Puerto heath,-12.52,-68.6186,0,10,22
Piso firme,-13.683,-61.8666,0,72,22
San rafael,-16.7795,-60.6799,0,0,22
Addis ababa,9.03,38.74,1,3041002,51
Gode,5.9527,43.5516,0,980782,51
Erer sata,9.5667,41.3833,0,649000,51
Nazret,8.5414,39.2689,0,324000,51
Gonder,12.6075,37.4592,0,323900,51
Mekele,13.4969,39.4769,0,323700,51
Awasa,7.05,38.4667,0,300100,51
Dire dawa,9.6,41.8667,0,277000,51
Bahir dar,11.6,37.3833,0,243300,51
Shashemene,7.2,38.6,0,208368,51
Dese,11.1333,39.6333,0,187900,51
Sodo,6.855,37.7808,0,194977,51
Arba minch',6.0333,37.55,0,192043,51
Jima,7.6667,36.8333,0,177900,51
Hosa'ina,7.55,37.85,0,179761,51
Harar,9.3111,42.1278,0,174994,51
Jijiga,9.35,42.8,0,159300,51
Dila,6.4083,38.3083,0,151682,51
Nek'emte,9.0833,36.55,0,148613,51
Debre birhan,9.6833,39.5333,0,139724,51
Kombolcha,11.0867,39.7367,0,125654,51
Debre mark'os,10.3333,37.7167,0,133810,51
Ferfer,5.0833,45.0833,0,133521,51
Aware,8.2667,44.15,0,132149,51
Debre tabor,11.85,38.0167,0,119176,51
Adigrat,14.2667,39.45,0,116193,51
Giyon,8.5333,37.9667,0,114534,51
Asela,7.95,39.1167,0,110088,51
K'ebri dehar,6.7333,44.2667,0,109571,51
Hagere hiywet,8.9833,37.85,0,94342,51
Aksum,14.1208,38.7278,0,66800,51
Semera,11.7922,41.0086,0,50000,51
Adwa,14.1667,38.9,0,40500,51
Gambela,8.25,34.5833,0,39022,51
Kwiha,13.4769,39.545,0,12543,51
Alamat'a,12.4167,39.55,0,33214,51
Azezo,12.5586,37.4308,0,33719,51
Butajira,8.1208,38.3792,0,33406,51
Wik'ro,13.7833,39.6,0,30210,51
Welk'it'e,8.2833,37.7833,0,28866,51
Asosa,10.0667,34.5167,0,30512,51
Genet,9.05,38.5,0,25593,51
Maychew,12.7833,39.5333,0,23419,51
Bedesa,8.9,40.7833,0,18187,51
Kemise,10.7167,39.8667,0,19420,51
Mizan teferi,7,35.5833,0,23144,51
Bonga,7.2667,36.2333,0,20858,51
Bedele,8.45,36.35,0,19517,51
Korem,12.5,39.5167,0,16856,51
Sendafa,9.15,39.0333,0,12298,51
Negele,5.3167,39.5833,0,11772,51
Debre zeyit,8.75,38.9833,0,99928,51
Babile,9.2167,42.3333,0,100000,51
Weldiya,11.8306,39.6,0,98911,51
Shire,14.1,38.2833,0,95491,51
Denan,6.5,43.5,0,87380,51
Yabelo,4.8833,38.0833,0,86400,51
Warder,6.9667,45.35,0,85400,51
Adigala,10.4236,42.2333,0,80440,51
Togoch'ale,9.6014,43.3361,0,70450,51
Boditi,6.8667,37.8667,0,61983,51
Mota,11.0833,37.8667,0,56156,51
Finote selam,10.7,37.2667,0,55567,51
Dangila,11.2667,36.8333,0,53225,51
Goba,7,39.9833,0,49309,51
Metema,12.9667,36.2,0,50581,51
Mojo,8.65,39.0833,0,49521,51
Yirga `alem,6.75,38.4167,0,43815,51
Mersa,11.6667,39.6583,0,41253,51
Mek'i,8.15,38.8167,0,36597,51
Bedesa,6.883,37.9329,0,35294,51
Gimbi,9.1667,35.8333,0,31809,51
Areka,7.071,37.7076,0,31408,51
Chagne,10.95,36.5,0,30938,51
Dolo odo,4.1667,42.0667,0,30970,51
Metu,8.3,35.5833,0,28782,51
Jinka,5.7833,36.5667,0,30249,51
Degeh bur,8.2167,43.5667,0,30027,51
Dembi dolo,8.5333,34.8,0,29448,51
Fiche,9.8,38.7333,0,27493,51
Shakiso,5.75,38.9167,0,28260,51
K'olito,7.3122,38.0892,0,27359,51
Werota,11.9167,37.7,0,26317,51
Agaro,7.85,36.5833,0,25458,51
Bure,10.7,37.0667,0,25084,51
Adis zemen,12.1167,37.7833,0,24849,51
Kobo,12.15,39.6333,0,24867,51
Dodola,6.9833,39.1833,0,24767,51
Gelemso,8.8167,40.5167,0,24200,51
Himora,14.2861,36.6097,0,21653,51
Asaita,11.5667,41.4333,0,22718,51
Sek'ot'a,12.6253,39.035,0,22346,51
Ginir,7.1333,40.7,0,21585,51
Metahara,8.9,39.9167,0,21348,51
Mi'eso,9.2333,40.75,0,21348,51
Adet,11.2667,37.4833,0,21117,51
Injibara,10.95,36.9333,0,21065,51
Welench'iti,8.6667,39.4333,0,20984,51
Debark',13.1333,37.9,0,20839,51
Bati,11.1833,40.0167,0,20536,51
Bichena,10.45,38.2,0,19916,51
Nejo,9.5,35.5,0,19887,51
Gebre guracha,9.8,38.4,0,19830,51
Asasa,7.1,39.1944,0,19506,51
Aysha,10.75,42.5667,0,19570,51
Abomsa,8.5833,39.85,0,19208,51
Nefas mewch'a,11.7333,38.4667,0,18691,51
Lalibela,12.0317,39.0411,0,17367,51
Cheraro,14.3958,37.7731,0,17045,51
Hirna,9.2167,41.1,0,16726,51
Huruta,8.15,39.35,0,16922,51
Bek'oji,7.5833,39.3333,0,16730,51
Dera,8.3333,39.3167,0,16731,51
Abiy adi,13.6231,39.0017,0,16115,51
Funyan bira,9.35,42.4,0,15478,51
Dejen,10.1667,38.1333,0,15483,51
Dembecha,10.55,37.4833,0,15008,51
Gesuba,6.7242,37.5567,0,13927,51
Kelafo,5.5889,44.2056,0,14242,51
Debre werk',10.6667,38.1667,0,13908,51
`alem t'ena,8.3,38.95,0,13529,51
Kofele,7,38.75,0,13127,51
Shinile,9.6667,41.8333,0,13132,51
Dabat,12.9842,37.765,0,12574,51
Dolo bay,4.1833,42.0833,0,11810,51
Finch'a'a,9.9,37.45,0,11134,51
Awash,8.9944,40.1667,0,11053,51
Chencha,6.25,37.5667,0,10488,51
Were ilu,10.6,39.4333,0,10062,51
Kele,6.0833,38.0333,0,10084,51
Gore,8.149,35.537,0,9352,51
Adami tulu,7.8667,38.7,0,9034,51
Shende,10.6333,36.9333,0,9293,51
Mega,4.0167,38.25,0,9370,51
Bike,9.5297,41.1969,0,9197,51
Intich'o,14.2667,39.15,0,9048,51
Kuwait city,29.3697,47.9783,1,3000000,76
Al jahra',29.35,47.6833,0,393432,76
Abu hulayfah,29.1322,48.1261,0,164212,76
Al ahmadi,29.0769,48.0838,0,68763,76
Ar riqqah,29.1489,48.1057,0,56554,76
Budapest,47.4925,19.0514,1,2997958,64
Debrecen,47.53,21.6392,0,328642,64
Szekesfehervar,47.1956,18.4089,0,272474,64
Gyor,47.6842,17.6344,0,246159,64
Szeged,46.255,20.145,0,239025,64
Nyiregyhaza,47.9531,21.7271,0,238020,64
Kecskemet,46.9061,19.6897,0,187835,64
Miskolc,48.0833,20.6667,0,150695,64
Szombathely,47.2351,16.6219,0,147920,64
Pecs,46.0708,18.2331,0,140237,64
Veszprem,47.093,17.9138,0,133880,64
Kaposvar,46.3638,17.7823,0,112253,64
Sopron,47.6849,16.5831,0,98479,64
Szolnok,47.1747,20.1965,0,69725,64
Tatabanya,47.5862,18.3949,0,65145,64
Bekescsaba,46.679,21.091,0,58002,64
Zalaegerszeg,46.8392,16.8511,0,55470,64
Eger,47.899,20.3747,0,51168,64
Nagykanizsa,46.455,16.9925,0,46866,64
Dunaujvaros,46.9806,18.9127,0,44200,64
Hodmezovasarhely,46.4304,20.3188,0,43311,64
Salgotarjan,48.104,19.8075,0,32304,64
Szekszard,46.356,18.7038,0,30963,64
Szigethalom,47.3154,19.0078,0,18352,64
Erd,47.3784,18.922,0,70063,64
Dunakeszi,47.6303,19.1412,0,43990,64
Szigetszentmiklos,47.3456,19.0483,0,40519,64
Cegled,47.1743,19.802,0,35334,64
Baja,46.1833,18.9536,0,34788,64
Mosonmagyarovar,47.8737,17.2687,0,34439,64
Vac,47.7752,19.131,0,32927,64
Godollo,47.6,19.3667,0,31779,64
Ozd,48.2192,20.2869,0,31234,64
Hajduboszormeny,47.6667,21.5167,0,30704,64
Papa,47.3237,17.468,0,30382,64
Budaors,47.4607,18.958,0,29018,64
Gyula,46.65,21.2833,0,29308,64
Kiskunfelegyhaza,46.7052,19.85,0,29306,64
Gyongyos,47.7833,19.9333,0,28179,64
Esztergom,47.7856,18.7403,0,28026,64
Ajka,47.1006,17.5522,0,27995,64
Szentendre,47.7044,19.0686,0,27534,64
Oroshaza,46.5667,20.6667,0,27492,64
Szentes,46.651,20.258,0,27080,64
Kiskunhalas,46.4319,19.4883,0,26584,64
Siofok,46.9239,18.0901,0,26451,64
Jaszbereny,47.5,19.9167,0,26540,64
Kazincbarcika,48.2531,20.6456,0,24905,64
Gyal,47.3861,19.2192,0,24193,64
Dunaharaszti,47.3539,19.0948,0,23536,64
Hajduszoboszlo,47.4333,21.3833,0,24175,64
Tata,47.6526,18.3238,0,23479,64
Nagykoros,47.0332,19.784,0,23424,64
Komlo,46.1912,18.2613,0,22635,64
Mako,46.217,20.483,0,22514,64
Vecses,47.4057,19.2648,0,21529,64
God,47.6906,19.1344,0,20799,64
Fot,47.6181,19.1903,0,20568,64
Veresegyhaz,47.6505,19.283,0,20236,64
Gyomro,47.425,19.3977,0,20010,64
Hatvan,47.6681,19.6697,0,20079,64
Torokszentmiklos,47.1833,20.4167,0,19890,64
Komarom,47.7403,18.1244,0,19656,64
Karcag,47.3111,20.9161,0,19732,64
Varpalota,47.1989,18.1376,0,19484,64
Keszthely,46.7696,17.2481,0,19387,64
Paks,46.622,18.8559,0,18788,64
Szazhalombatta,47.3004,18.9136,0,18241,64
Monor,47.3475,19.4489,0,18476,64
Bekes,46.7667,21.1333,0,18322,64
Dombovar,46.382,18.1422,0,17995,64
Oroszlany,47.4833,18.3167,0,17802,64
Pomaz,47.6431,19.0196,0,17660,64
Dabas,47.189,19.3126,0,17546,64
Pecel,47.4893,19.3354,0,16952,64
Mohacs,45.9959,18.6798,0,17089,64
Balmazujvaros,47.6167,21.35,0,17109,64
Mateszalka,47.95,22.3167,0,16576,64
Hajdunanas,47.85,21.4333,0,16828,64
Kisvarda,48.2167,22.0833,0,16084,64
Mezokovesd,47.8167,20.5833,0,16098,64
Mezotur,47,20.6333,0,16086,64
Csongrad,46.7113,20.1403,0,16027,64
Budakeszi,47.5123,18.9281,0,15466,64
Kalocsa,46.5335,18.9858,0,15490,64
Szarvas,46.8667,20.55,0,15565,64
Sarvar,47.25,16.9333,0,15072,64
Tapolca,46.8828,17.4081,0,15072,64
Pilisvorosvar,47.6211,18.9108,0,14500,64
Biatorbagy,47.4712,18.8252,0,14749,64
Tiszaujvaros,47.9333,21.0833,0,14649,64
Balassagyarmat,48.0786,19.2942,0,14262,64
Berettyoujfalu,47.2167,21.55,0,14690,64
Torokbalint,47.4367,18.9122,0,14264,64
Kerepestarcsa,47.5478,19.2634,0,13490,64
Abony,47.1894,20.0097,0,14392,64
Puspokladany,47.3167,21.1167,0,14154,64
Mor,47.3717,18.2086,0,13936,64
Kiskoros,46.6204,19.2838,0,13833,64
Satoraljaujhely,48.4,21.6667,0,13554,64
Hajdusamson,47.6,21.7667,0,13407,64
Albertirsa,47.24,19.6067,0,13286,64
Diosd,47.4042,18.9458,0,11393,64
Balatonfured,46.95,17.8833,0,12966,64
Maglod,47.4439,19.3526,0,12635,64
Bonyhad,46.3006,18.5309,0,12982,64
Halasztelek,47.3608,18.9878,0,11694,64
Gardony,47.1973,18.6091,0,12832,64
Hajduhadhaz,47.6833,21.6667,0,12811,64
Ullo,47.3854,19.3439,0,12692,64
Dorog,47.7194,18.7292,0,11883,64
Gyomaendrod,46.9361,20.8236,0,12784,64
Ujfeherto,47.7989,21.6833,0,12736,64
Tiszavasvari,47.9511,21.3689,0,12508,64
Nagykata,47.412,19.7396,0,12280,64
Budakalasz,47.6215,19.046,0,11640,64
Tiszakecske,46.9312,20.0951,0,12096,64
Pilis,47.2844,19.5435,0,11921,64
Koszeg,47.3819,16.5522,0,11927,64
Bicske,47.4907,18.6363,0,11969,64
Nyirbator,47.8333,22.1333,0,11831,64
Sarbogard,46.8878,18.6193,0,11937,64
Sajoszentpeter,48.2169,20.7183,0,11679,64
Isaszeg,47.5333,19.4,0,11526,64
Batonyterenye,47.9906,19.8309,0,11345,64
Lajosmizse,47.0264,19.5578,0,11408,64
Kormend,47.011,16.6058,0,11236,64
Solymar,47.591,18.929,0,10823,64
Sarospatak,48.319,21.5664,0,11291,64
Marcali,46.5858,17.4128,0,11169,64
Tolna,46.4236,18.7903,0,10987,64
Rackeve,47.1608,18.9456,0,10956,64
Kiskunmajsa,46.4923,19.7368,0,10968,64
Kisujszallas,47.2169,20.7669,0,10870,64
Celldomolk,47.2557,17.1491,0,10646,64
Tokol,47.3203,18.9671,0,10537,64
Tiszafoldvar,46.9739,20.2539,0,10672,64
Tiszafured,47.6167,20.7667,0,10745,64
Tarnok,47.3597,18.8586,0,10267,64
Szigetvar,46.0475,17.7994,0,10421,64
Csomor,47.55,19.2333,0,10200,64
Barcs,45.9601,17.4601,0,10501,64
Nagyatad,46.2227,17.3643,0,10212,64
Erdokertes,47.6667,19.3167,0,8771,64
Kapuvar,47.6,17.0333,0,10161,64
Heves,47.6,20.2833,0,9999,64
Csorna,47.6167,17.25,0,9799,64
Balatonalmadi,47.0333,18.0167,0,9710,64
Mezobereny,46.8167,21.0167,0,9809,64
Ocsa,47.2934,19.226,0,9642,64
Sarkad,46.75,21.3833,0,9677,64
Edeleny,48.2967,20.7442,0,9209,64
Nagykallo,47.8833,21.85,0,9214,64
Kiskunlachaza,47.2,19.0167,0,9201,64
Piliscsaba,47.6167,18.8333,0,8772,64
Paszto,47.9202,19.7144,0,9099,64
Siklos,45.8519,18.2986,0,8912,64
Dunavarsany,47.2781,19.0672,0,8657,64
Szentgotthard,46.9488,16.2791,0,8864,64
Nagykovacsi,47.58,18.88,0,8536,64
Hajdudorog,47.8167,21.5,0,8677,64
Vasarosnameny,48.1267,22.3183,0,8618,64
Szeghalom,47.0272,21.1661,0,8680,64
Nadudvar,47.4167,21.1667,0,8636,64
Dunafoldvar,46.8089,18.918,0,8593,64
Kyiv,50.45,30.5233,1,2963199,142
Kharkiv,49.9925,36.2311,0,1446107,142
Odesa,46.4775,30.7326,0,1017699,142
Dnipro,48.4675,35.04,0,980948,142
Donetsk,48.0028,37.8053,0,929063,142
Zaporizhzhia,47.85,35.1175,0,741717,142
Lviv,49.8425,24.0322,0,724314,142
Kryvyi rih,47.9086,33.3433,0,629695,142
Sevastopol,44.605,33.5225,0,522057,142
Mykolaiv,46.975,31.995,0,498748,142
Mariupol,47.0958,37.5494,0,449498,142
Luhansk,48.5667,39.3333,0,417990,142
Vinnytsia,49.2333,28.4833,0,371855,142
Simferopol,44.9484,34.1,0,341799,142
Makiivka,48.0556,37.9611,0,343158,142
Poltava,49.5894,34.5514,0,317847,142
Chernihiv,51.4939,31.2947,0,294522,142
Kherson,46.6425,32.625,0,291428,142
Cherkasy,49.4444,32.0597,0,276360,142
Khmelnytskyi,49.4167,27,0,274176,142
Zhytomyr,50.25,28.6667,0,264452,142
Chernivtsi,48.3,25.9333,0,266550,142
Sumy,50.9167,34.75,0,265758,142
Horlivka,48.3336,38.0925,0,256714,142
Rivne,50.6192,26.2519,0,246574,142
Ivano-frankivsk,48.9228,24.7106,0,238196,142
Kamianske,48.5167,34.6167,0,235066,142
Kropyvnytskyi,48.5,32.2667,0,227413,142
Ternopil,49.5667,25.6,0,225238,142
Lutsk,50.75,25.3358,0,217197,142
Kremenchuk,49.0631,33.4039,0,220174,142
Bila tserkva,49.7956,30.1167,0,208944,142
Kramatorsk,48.7392,37.5839,0,159445,142
Melitopol,46.8489,35.3675,0,154992,142
Sievierodonetsk,48.9481,38.4933,0,150000,142
Kerch,45.3619,36.4711,0,149566,142
Drohobych,49.35,23.5,0,124269,142
Khrustalnyi,48.1214,38.9453,0,124000,142
Uzhhorod,48.6239,22.295,0,114897,142
Berdiansk,46.7556,36.7889,0,114205,142
Sloviansk,48.8533,37.6059,0,113196,142
Brovary,50.5111,30.79,0,109473,142
Nikopol,47.5667,34.4,0,110669,142
Yevpatoriia,45.1939,33.3681,0,108248,142
Pavlohrad,48.52,35.87,0,106082,142
Alchevsk,48.4778,38.7978,0,105398,142
Konotop,51.2369,33.2027,0,103547,142
Kamianets-podilskyi,48.6806,26.5806,0,100462,142
Mukacheve,48.4414,22.7136,0,86257,142
Uman,48.75,30.2167,0,82762,142
Chervonohrad,50.3822,24.2275,0,82395,142
Pervomaisk,48.05,30.85,0,63377,142
Khartsyzk,48.0333,38.15,0,59763,142
Stryi,49.25,23.85,0,59325,142
Chornomorsk,46.3017,30.6569,0,59800,142
Novohrad-volynskyi,50.5833,27.6333,0,56288,142
Myrnohrad,48.2911,37.2681,0,50360,142
Rovenky,48.0833,39.3667,0,46734,142
Myrhorod,49.9667,33.6,0,40160,142
Bucha,50.5486,30.2208,0,35162,142
Chuhuiv,49.8372,36.6899,0,33144,142
Sukhodilsk,48.35,39.7167,0,21324,142
Kotsyubyns'ke,50.4883,30.3331,0,16337,142
Hostomel,50.5893,30.2584,0,16190,142
Vynnyky,49.8156,24.1297,0,15723,142
Hirnyk,48.05,37.3667,0,11378,142
Lysychansk,48.9169,38.4306,0,96161,142
Dovzhansk,48.0778,39.6472,0,95153,142
Oleksandriia,48.6667,33.1167,0,82345,142
Yenakiieve,48.2311,38.2053,0,79348,142
Yalta,44.4994,34.17,0,79458,142
Krasnyi luch,48.1333,38.9333,0,79533,142
Bakhmut,48.5947,38.0008,0,75798,142
Shostka,51.8657,33.4766,0,76788,142
Stakhanov,48.5681,38.6586,0,75745,142
Berdychiv,49.8919,28.6,0,76229,142
Nizhyn,51.0474,31.8805,0,73283,142
Kostiantynivka,48.5333,37.7167,0,72888,142
Izmail,45.3517,28.8364,0,71411,142
Novomoskovsk,48.6328,35.2239,0,70749,142
Kovel,51.2167,24.7167,0,69089,142
Fedosiia,45.0489,35.3792,0,69145,142
Smila,49.2167,31.8667,0,68536,142
Kalush,49.0442,24.3597,0,66406,142
Korosten,50.95,28.65,0,63525,142
Pokrovsk,48.2828,37.1828,0,63437,142
Kolomyia,48.5167,25.0333,0,61269,142
Boryspil,50.35,30.95,0,62281,142
Rubizhne,49.0336,38.3722,0,59951,142
Druzhkivka,48.6203,37.5278,0,59400,142
Bilhorod-dnistrovskyi,46.1833,30.35,0,57210,142
Irpin,50.5167,30.25,0,56806,142
Antratsyt,48.1167,39.0833,0,54640,142
Lozova,48.8892,36.3161,0,55827,142
Chystiakove,48.0219,38.6264,0,53462,142
Enerhodar,47.4989,34.6558,0,53567,142
Pryluky,50.6,32.4,0,53395,142
Horishni plavni,49.0167,33.6667,0,52167,142
Novovolynsk,50.7333,24.1667,0,52188,142
Shakhtarsk,48.0333,38.4833,0,49482,142
Okhtyrka,50.3074,34.9016,0,47971,142
Brianka,48.5133,38.6431,0,47512,142
Snizhne,48.0167,38.7667,0,47259,142
Marhanets,47.648,34.6167,0,47141,142
Fastiv,50.0747,29.9181,0,45907,142
Lubny,50.0186,32.9869,0,45786,142
Svitlovodsk,49.0503,33.2419,0,45312,142
Nova kakhovka,46.755,33.375,0,45069,142
Zhovti vody,48.35,33.5167,0,44766,142
Krasnodon,48.3,39.7333,0,43683,142
Shepetivka,50.1833,27.0667,0,41415,142
Podilsk,47.7419,29.535,0,40155,142
Varash,51.3444,25.8508,0,41711,142
Romny,50.7428,33.4879,0,40316,142
Vyshneve,50.3869,30.3581,0,39900,142
Pokrov,47.6533,34.0842,0,39497,142
Vasylkiv,50.1775,30.3217,0,37696,142
Dubno,50.3931,25.735,0,37545,142
Pervomaisk,48.6297,38.5619,0,38801,142
Dzhankoi,45.7086,34.3933,0,38714,142
Yuzhnoukrainsk,47.8217,31.175,0,38560,142
Boryslav,49.2881,23.4267,0,37093,142
Holubivske,48.6375,38.6433,0,36388,142
Yasynuvata,48.1167,37.8333,0,35303,142
Netishyn,50.33,26.64,0,36921,142
Zhmerynka,49.05,28.1,0,34353,142
Avdiivka,48.1333,37.75,0,34938,142
Kakhovka,46.8,33.4667,0,35900,142
Toretsk,48.3917,37.8733,0,34378,142
Sambir,49.5167,23.2,0,34444,142
Boyarka,50.3292,30.2886,0,35411,142
Voznesensk,47.5725,31.3119,0,35243,142
Hlukhiv,51.6765,33.9078,0,33478,142
Obukhiv,50.1109,30.6269,0,33204,142
Yuzhne,46.63,31.1,0,32100,142
Mohyliv-podilskyi,48.45,27.7833,0,30589,142
Kostopil,50.8833,26.4431,0,31463,142
Tokmak,47.2514,35.7058,0,31016,142
Novoyavorovskoye,49.9311,23.5731,0,30723,142
Synelnykove,48.3178,35.5119,0,30724,142
Pervomaiskyi,49.3869,36.2142,0,30048,142
Vyshhorod,50.5833,30.4853,0,29913,142
Alushta,44.6672,34.3978,0,29668,142
Khmilnyk,49.5569,27.9572,0,27941,142
Truskavets,49.2806,23.505,0,28867,142
Balakliia,49.4564,36.8389,0,28868,142
Novyi rozdil,49.4703,24.13,0,28745,142
Chortkiv,49.0167,25.8,0,28393,142
Pershotravensk,48.3464,36.4044,0,28363,142
Khust,48.1814,23.2978,0,28206,142
Khrestivka,48.1464,38.3606,0,28149,142
Kupiansk,49.7064,37.6167,0,27169,142
Ternivka,48.5231,36.0826,0,27929,142
Zolotonosha,49.6833,32.0333,0,27847,142
Bakhchysarai,44.7528,33.8608,0,27351,142
Pereyaslav-khmel'nyts'kyy,50.065,31.445,0,27088,142
Sofiyivs'ka borshchahivka,50.4114,30.3692,0,26571,142
Kirovsk,48.6333,38.65,0,26654,142
Perevalsk,48.4333,38.8167,0,26132,142
Malyn,50.7689,29.27,0,26204,142
Haisyn,48.8094,29.3906,0,25833,142
Yany kapu,45.9675,33.8003,0,25769,142
Vynohradiv,48.1397,23.0331,0,25403,142
Korostyshiv,50.3186,29.0592,0,25445,142
Saky,45.1336,33.5772,0,24282,142
Slavutych,51.5206,30.7569,0,25030,142
Oleshky,46.6333,32.5833,0,24639,142
Kaniv,49.7447,31.4558,0,24532,142
Selydove,48.15,37.3,0,23793,142
Lebedyn,50.5831,34.4823,0,24238,142
Zolochiv,49.8075,24.9031,0,23986,142
Berehove,48.2025,22.6375,0,23732,142
Brody,50.0781,25.1542,0,23752,142
Koziatyn,49.7167,28.8333,0,23610,142
Pesochin,49.9539,36.1092,0,23414,142
Vilnohirsk,48.4781,34.0281,0,23235,142
Molodohvardiisk,48.3444,39.6583,0,22937,142
Dokuchaievsk,47.7506,37.6716,0,22907,142
Znamianka,48.7136,32.6733,0,22936,142
Ladyzhyn,48.6897,29.2417,0,22682,142
Nadvirna,48.6333,24.5833,0,22447,142
Lyman,48.9853,37.8111,0,22315,142
Merefa,49.8197,36.0686,0,21794,142
Bilohorodka,50.4,30.2167,0,21367,142
Volnovakha,47.5994,37.4999,0,21441,142
Sokal,50.4833,24.2833,0,20986,142
Liubotyn,49.9489,35.9306,0,20887,142
Kremenets,50.1081,25.7275,0,20837,142
Polonne,50.1167,27.5167,0,20785,142
Dolyna,48.9703,24.0108,0,20691,142
Stebnyk,49.3,23.5667,0,20200,142
Krasnohrad,49.3719,35.4569,0,20013,142
Trostyanets',50.4811,34.9646,0,19985,142
Yahotyn,50.2569,31.7817,0,19613,142
Okhmalynka,47.5333,29.45,0,19606,142
Pidhorodne,48.5737,35.0966,0,19524,142
Balta,47.9361,29.6225,0,19353,142
Henichesk,46.1667,34.8,0,19253,142
Dolynska,48.1111,32.7648,0,19287,142
Kalynivka,49.4472,28.5231,0,18906,142
Polohy,47.4796,36.2611,0,18886,142
Piatykhatky,48.4126,33.7034,0,18845,142
Starobilsk,49.2829,38.8974,0,18796,142
Kiliia,45.45,29.2667,0,18745,142
Vovchansk,50.2881,36.9461,0,18644,142
Kivsharivka,49.6303,37.6908,0,18496,142
Dniprorudne,47.3907,35.0027,0,18468,142
Bakhmach,51.181,32.8163,0,18441,142
Korsun-shevchenkivskyi,49.4261,31.2806,0,18401,142
Kreminna,49.05,38.2167,0,18417,142
Amvrosiivka,47.7958,38.4801,0,18413,142
Svatove,49.415,38.155,0,18417,142
Zuhres,48.0181,38.2563,0,18024,142
Reni,45.4575,28.2711,0,17736,142
Derhachi,50.1114,36.1219,0,17433,142
Skadovsk,46.1167,32.9167,0,17344,142
Bolhrad,45.6855,28.6134,0,17400,142
Berezhany,49.4464,24.9436,0,17316,142
Svalyava,48.5472,22.9861,0,17234,142
Zvenyhorodka,49.0833,30.9667,0,17078,142
Vatutine,49.0167,31.0667,0,16888,142
Iziaslav,50.1167,26.8,0,16901,142
Sudak,44.8514,34.9725,0,16784,142
Berezan,50.3197,31.47,0,16506,142
Horodok,49.1667,26.5667,0,16516,142
Bilohirsk,45.0544,34.6022,0,16428,142
Verkhivtseve,48.4812,34.2488,0,16364,142
Novoukrainka,48.3156,31.5269,0,16338,142
Horodok,49.7822,23.6436,0,16158,142
Bar,49.0781,27.6831,0,16136,142
Ukrainka,50.15,30.7519,0,16056,142
Taromske,48.4619,34.7829,0,15838,142
